step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
984,0,874.0066528320312,1790.3582763671875,275.7533264160156,0.0,0.0,327.875,304.8125,174.16250610351562,0.0,0.0,0.4820127487182617,0.5019747614860535,0.42928892374038696,0.0,0.0,78.4738540649414,86.99900817871094,30.416316986083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625000059604645,0.07421875,0.02500000037252903,0.0,0.0,44,47,37,0,0
985,0,871.193359375,1790.603271484375,336.7466735839844,0.0,0.0,325.5,304.8125,174.16250610351562,0.0,0.0,0.4825725555419922,0.5025466084480286,0.43001291155815125,0.0,0.0,78.62543487548828,87.41172790527344,30.46147918701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.07421875,0.02500000037252903,0.0,0.0,44,47,37,0,0
986,0,963.6199951171875,1790.848388671875,330.6666564941406,0.0,0.0,325.5,304.8125,174.16250610351562,0.0,0.0,0.48313114047050476,0.5031171441078186,0.4307350814342499,0.0,0.0,78.80268859863281,87.82451629638672,30.504953384399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.07421875,0.02500000037252903,0.0,0.0,44,47,37,0,0
987,0,1006.5599975585938,1791.0933837890625,201.0933380126953,0.0,0.0,325.5,304.8125,174.16250610351562,0.0,0.0,0.4836885333061218,0.5036863684654236,0.4314554035663605,0.0,0.0,78.99187469482422,88.23736572265625,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.07421875,0.02500000037252903,0.0,0.0,44,47,37,0,0
988,0,1013.3800048828125,1789.1400146484375,148.89332580566406,0.0,0.0,325.5,304.8125,174.16250610351562,0.0,0.0,0.484244704246521,0.5042542815208435,0.4319905638694763,0.0,0.0,79.18295288085938,88.6496810913086,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.07421875,0.02500000037252903,0.0,0.0,44,47,37,0,0
989,0,1013.2133178710938,1768.477783203125,120.56666564941406,0.0,0.0,325.5,304.8125,169.09625244140625,0.0,0.0,0.48479968309402466,0.5048208832740784,0.43233492970466614,0.0,0.0,79.37398529052734,89.05625915527344,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.07421875,0.02250000089406967,0.0,0.0,44,47,37,0,0
990,0,1013.066650390625,1747.8155517578125,107.18000030517578,0.0,0.0,329.0625,302.4375,169.09625244140625,0.0,0.0,0.4853595495223999,0.5053818225860596,0.4325815737247467,0.0,0.0,79.5639877319336,89.45774841308594,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.07265625149011612,0.02250000089406967,0.0,0.0,44,47,37,0,0
991,0,1013.066650390625,1678.36669921875,121.36666870117188,0.0,0.0,329.0625,303.625,165.29656982421875,0.0,0.0,0.48591816425323486,0.5059437155723572,0.43294209241867065,0.0,0.0,79.75398254394531,89.8396224975586,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.07343749701976776,0.020625000819563866,0.0,0.0,44,47,37,0,0
992,0,1013.106689453125,1542.873291015625,137.0933380126953,0.0,0.0,329.0625,303.625,165.29656982421875,0.0,0.0,0.4864755868911743,0.5065042972564697,0.4334152936935425,0.0,0.0,79.94400024414062,90.1838607788086,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.07343749701976776,0.020625000819563866,0.0,0.0,44,47,37,0,0
993,0,1013.0066528320312,1427.06005859375,75.72000122070312,0.0,0.0,329.0625,303.625,165.29656982421875,0.0,0.0,0.4870317876338959,0.5070635676383972,0.43344470858573914,0.0,0.0,80.13397979736328,90.49592590332031,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.07343749701976776,0.020625000819563866,0.0,0.0,44,47,37,0,0
994,0,1013.2866821289062,1236.8399658203125,49.086666107177734,0.0,0.0,329.0625,303.625,165.29656982421875,0.0,0.0,0.4875867962837219,0.5076216459274292,0.43328216671943665,0.0,0.0,80.32404327392578,90.7551498413086,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.07343749701976776,0.020625000819563866,0.0,0.0,44,47,37,0,0
995,0,1013.0066528320312,1192.82666015625,51.41999816894531,0.0,0.0,329.0625,297.6875,165.29656982421875,0.0,0.0,0.48814061284065247,0.5081675052642822,0.43313682079315186,0.0,0.0,80.51403045654297,91.00379943847656,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.06953124701976776,0.020625000819563866,0.0,0.0,44,47,37,0,0
996,0,1012.9000244140625,1222.3533935546875,62.2933349609375,0.0,0.0,327.875,298.875,165.29656982421875,0.0,0.0,0.4886912405490875,0.5087143778800964,0.43306997418403625,0.0,0.0,80.70431518554688,91.26032257080078,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625000059604645,0.0703125,0.020625000819563866,0.0,0.0,44,47,37,0,0
997,0,1012.9866943359375,1349.473388671875,20.126667022705078,0.0,0.0,325.5,298.875,165.29656982421875,0.0,0.0,0.4892366826534271,0.5092600584030151,0.43270057439804077,0.0,0.0,80.89527893066406,91.55215454101562,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.0703125,0.020625000819563866,0.0,0.0,44,47,37,0,0
998,0,1012.9866943359375,1443.6866455078125,0.0,0.0,0.0,325.5,298.875,161.4968719482422,0.0,0.0,0.489780992269516,0.5098044872283936,0.43219953775405884,0.0,0.0,81.08625030517578,91.87015533447266,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.0703125,0.01875000074505806,0.0,0.0,44,47,37,0,0
999,0,1011.8133544921875,1383.933349609375,3.9666666984558105,0.0,0.0,325.5,294.125,161.4968719482422,0.0,0.0,0.49032413959503174,0.510339081287384,0.4317280650138855,0.0,0.0,81.27689361572266,92.17288208007812,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.06718750298023224,0.01875000074505806,0.0,0.0,45,47,36,0,0
1000,0,1010.0133056640625,1338.9266357421875,21.593334197998047,0.0,0.0,323.125,289.375,157.6971893310547,0.0,0.0,0.4908621609210968,0.5108639597892761,0.4313955008983612,0.0,0.0,81.46769714355469,92.46442413330078,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374999925494194,0.06406249850988388,0.016875000670552254,0.0,0.0,45,47,36,0,0
1001,0,1012.8599853515625,1666.106689453125,25.020000457763672,0.0,0.0,323.125,290.5625,157.6971893310547,0.0,0.0,0.49139904975891113,0.5113897919654846,0.4310881495475769,0.0,0.0,81.65928649902344,92.84651947021484,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374999925494194,0.06484375149011612,0.016875000670552254,0.0,0.0,45,47,36,0,0
1002,0,1013.0599975585938,1667.06005859375,8.239999771118164,0.0,0.0,323.125,284.625,157.6971893310547,0.0,0.0,0.4919348359107971,0.5119038224220276,0.43066173791885376,0.0,0.0,81.85093688964844,93.23052978515625,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374999925494194,0.06093750149011612,0.016875000670552254,0.0,0.0,45,47,36,0,0
1003,0,1012.8733520507812,1500.4066162109375,0.0,0.0,0.0,319.5625,287.0,157.6971893310547,0.0,0.0,0.4924635887145996,0.5124210715293884,0.4301775395870209,0.0,0.0,82.04352569580078,93.56758880615234,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875001043081284,0.0625,0.016875000670552254,0.0,0.0,45,47,36,0,0
1004,0,1013.219970703125,1680.106689453125,0.0,0.0,0.0,319.5625,285.8125,157.6971893310547,0.0,0.0,0.49299123883247375,0.5129350423812866,0.42969444394111633,0.0,0.0,82.2362060546875,93.95488739013672,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875001043081284,0.06171875074505806,0.016875000670552254,0.0,0.0,45,47,36,0,0
1005,0,985.1133422851562,1711.223388671875,109.13999938964844,0.0,0.0,319.5625,285.8125,157.6971893310547,0.0,0.0,0.49351778626441956,0.5134479403495789,0.4299888014793396,0.0,0.0,82.42108154296875,94.35083770751953,30.512434005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875001043081284,0.06171875074505806,0.016875000670552254,0.0,0.0,45,47,36,0,0
1006,0,997.6333618164062,1742.3399658203125,411.8733215332031,0.0,0.0,319.5625,284.625,156.4306182861328,0.0,0.0,0.4940432608127594,0.513957679271698,0.4306223690509796,0.0,0.0,82.60943603515625,94.7557601928711,30.583391189575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875001043081284,0.06093750149011612,0.016249999403953552,0.0,0.0,45,47,36,0,0
1007,0,924.4066772460938,1686.4833984375,380.5733337402344,0.0,0.0,319.5625,284.625,156.4306182861328,0.0,0.0,0.4945676326751709,0.5144662857055664,0.4312545657157898,0.0,0.0,82.77745056152344,95.1451644897461,30.645652770996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875001043081284,0.06093750149011612,0.016249999403953552,0.0,0.0,45,47,36,0,0
1008,0,869.9266967773438,1630.626708984375,429.1400146484375,0.0,0.0,292.0,284.625,156.4306182861328,0.0,0.0,0.49504581093788147,0.5149738788604736,0.43188536167144775,0.0,0.0,82.93798065185547,95.51905059814453,30.721405029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.06093750149011612,0.016249999403953552,0.0,0.0,45,47,36,0,0
1009,0,836.17333984375,1699.933349609375,433.8933410644531,0.0,0.0,316.0,283.4375,153.8975067138672,0.0,0.0,0.4955623149871826,0.515478253364563,0.4325045645236969,0.0,0.0,83.08247375488281,95.91252136230469,30.79918098449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.06015624850988388,0.014999999664723873,0.0,0.0,45,47,36,0,0
1010,0,938.5533447265625,1321.526611328125,315.17999267578125,0.0,0.0,316.0,281.0625,153.8975067138672,0.0,0.0,0.4960777461528778,0.5159774422645569,0.4331224262714386,0.0,0.0,83.25540924072266,96.20154571533203,30.843982696533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.05859375,0.014999999664723873,0.0,0.0,45,47,36,0,0
1011,0,919.8800048828125,1184.67333984375,361.5666809082031,0.0,0.0,316.0,279.875,152.6309356689453,0.0,0.0,0.49659210443496704,0.5164734125137329,0.43373385071754456,0.0,0.0,83.42314910888672,96.45287322998047,30.902019500732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.05781250074505806,0.014375000260770321,0.0,0.0,45,47,36,0,0
1012,0,926.280029296875,1425.0400390625,358.35333251953125,0.0,0.0,313.625,279.875,152.6309356689453,0.0,0.0,0.4971015751361847,0.5169684290885925,0.43434399366378784,0.0,0.0,83.59333038330078,96.7709732055664,30.959165573120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038750000298023224,0.05781250074505806,0.014375000260770321,0.0,0.0,45,47,36,0,0
1013,0,775.5599975585938,1351.693359375,363.4200134277344,0.0,0.0,313.625,276.3125,152.6309356689453,0.0,0.0,0.49761003255844116,0.5174561142921448,0.4349527955055237,0.0,0.0,83.72164916992188,97.06969451904297,31.017717361450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038750000298023224,0.05546874925494194,0.014375000260770321,0.0,0.0,45,47,36,0,0
1014,0,647.1866455078125,1342.7467041015625,343.8933410644531,0.0,0.0,313.625,276.3125,152.6309356689453,0.0,0.0,0.49811744689941406,0.5179428458213806,0.43556031584739685,0.0,0.0,83.81430053710938,97.36592864990234,31.070846557617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038750000298023224,0.05546874925494194,0.014375000260770321,0.0,0.0,45,47,36,0,0
1015,0,719.6466674804688,1526.0999755859375,455.3999938964844,0.0,0.0,313.625,276.3125,151.3643798828125,0.0,0.0,0.4986238181591034,0.5184285640716553,0.43616148829460144,0.0,0.0,83.92708587646484,97.71308898925781,31.15530014038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038750000298023224,0.05546874925494194,0.013749999925494194,0.0,0.0,45,47,36,0,0
1016,0,919.2266845703125,1500.0333251953125,393.2200012207031,0.0,0.0,308.875,276.3125,151.3643798828125,0.0,0.0,0.4991215467453003,0.5189133286476135,0.43676137924194336,0.0,0.0,84.09662628173828,98.05300903320312,31.222482681274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036249998956918716,0.05546874925494194,0.013749999925494194,0.0,0.0,45,47,36,0,0
1017,0,907.1533203125,1144.026611328125,332.8999938964844,0.0,0.0,305.3125,271.5625,125.39781188964844,0.0,0.0,0.49961256980895996,0.5193887948989868,0.43725740909576416,0.0,0.0,84.26380920410156,98.29536437988281,31.280120849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437500074505806,0.05234374850988388,0.013124999590218067,0.0,0.0,45,47,36,0,0
1018,0,753.1333618164062,885.3466796875,263.4800109863281,0.0,0.0,308.875,269.1875,125.39781188964844,0.0,0.0,0.5001083016395569,0.5198591947555542,0.43775254487991333,0.0,0.0,84.38721466064453,98.46651458740234,31.318477630615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036249998956918716,0.05078125,0.013124999590218067,0.0,0.0,45,47,36,0,0
1019,0,725.1400146484375,846.1133422851562,272.7200012207031,0.0,0.0,305.3125,265.625,125.39781188964844,0.0,0.0,0.5005974173545837,0.5203224420547485,0.43824681639671326,0.0,0.0,84.50382995605469,98.62776184082031,31.35940170288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437500074505806,0.04843749850988388,0.013124999590218067,0.0,0.0,45,47,36,0,0
1020,0,727.4666748046875,1030.306640625,275.9200134277344,0.0,0.0,301.75,260.875,125.39781188964844,0.0,0.0,0.5010798573493958,0.5207765698432922,0.43874022364616394,0.0,0.0,84.62208557128906,98.84149169921875,31.401212692260742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.04531250149011612,0.013124999590218067,0.0,0.0,45,47,36,0,0
1021,0,910.1199951171875,907.0466918945312,273.8466796875,0.0,0.0,301.75,259.6875,125.39781188964844,0.0,0.0,0.5015613436698914,0.5212277770042419,0.4392327666282654,0.0,0.0,84.79107666015625,99.02131652832031,31.442447662353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.04453124850988388,0.013124999590218067,0.0,0.0,45,47,36,0,0
1022,0,803.1799926757812,783.2000122070312,214.10000610351562,0.0,0.0,301.75,259.6875,125.39781188964844,0.0,0.0,0.5020419359207153,0.52167809009552,0.4397244453430176,0.0,0.0,84.93036651611328,99.16674041748047,31.46708869934082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.04453124850988388,0.013124999590218067,0.0,0.0,45,47,36,0,0
1023,0,942.3533325195312,658.32666015625,154.35333251953125,0.0,0.0,301.75,259.6875,121.5981216430664,0.0,0.0,0.5025215744972229,0.522127628326416,0.4402003884315491,0.0,0.0,85.10830688476562,99.27747344970703,31.476186752319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1024,0,989.913330078125,394.35333251953125,126.14666748046875,0.0,0.0,301.75,262.0625,121.5981216430664,0.0,0.0,0.5030003190040588,0.5225803852081299,0.4406755268573761,0.0,0.0,85.29946899414062,99.31421661376953,31.477449417114258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.04609375074505806,0.011250000447034836,0.0,0.0,45,47,36,0,0
1025,0,1008.106689453125,261.82666015625,191.9066619873047,0.0,0.0,300.5625,259.6875,121.5981216430664,0.0,0.0,0.5034762024879456,0.5230281352996826,0.44114989042282104,0.0,0.0,85.49600982666016,99.31481170654297,31.496980667114258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187499940395355,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1026,0,984.4600219726562,326.413330078125,180.0800018310547,0.0,0.0,300.5625,258.5,121.5981216430664,0.0,0.0,0.5039512515068054,0.5234730839729309,0.44162341952323914,0.0,0.0,85.68597412109375,99.33367919921875,31.513225555419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187499940395355,0.04374999925494194,0.011250000447034836,0.0,0.0,45,47,36,0,0
1027,0,1505.4066162109375,307.6066589355469,272.90667724609375,0.0,0.0,300.5625,258.5,121.5981216430664,0.0,0.0,0.5044253468513489,0.5239171981811523,0.44209614396095276,0.0,0.0,86.02066040039062,99.34732055664062,31.555255889892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187499940395355,0.04374999925494194,0.011250000447034836,0.0,0.0,45,47,36,0,0
1028,0,1885.7266845703125,387.7799987792969,261.79998779296875,0.0,0.0,295.8125,259.6875,121.5981216430664,0.0,0.0,0.5048910975456238,0.5243624448776245,0.4425680935382843,0.0,0.0,86.4623031616211,99.38289642333984,31.594200134277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029374999925494194,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1029,0,1371.626708984375,187.26666259765625,277.1533203125,0.0,0.0,293.4375,259.6875,121.5981216430664,0.0,0.0,0.5053521990776062,0.5245463252067566,0.4430392384529114,0.0,0.0,86.76179504394531,99.38289642333984,31.637409210205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1030,0,1487.699951171875,103.68000030517578,188.75999450683594,0.0,0.0,293.4375,259.6875,121.5981216430664,0.0,0.0,0.5058124661445618,0.5244293808937073,0.443509578704834,0.0,0.0,87.09353637695312,99.38289642333984,31.65606689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1031,0,1479.8466796875,194.98666381835938,282.50665283203125,0.0,0.0,292.25,259.6875,121.5981216430664,0.0,0.0,0.5062700510025024,0.5246405601501465,0.4439791142940521,0.0,0.0,87.42342376708984,99.38289642333984,31.700763702392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027499999850988388,0.04453124850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1032,0,1330.239990234375,171.0066680908203,388.0666809082031,0.0,0.0,292.25,256.125,121.5981216430664,0.0,0.0,0.5067267417907715,0.5247719883918762,0.4444478750228882,0.0,0.0,87.71175384521484,99.38289642333984,31.774782180786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027499999850988388,0.04218750074505806,0.011250000447034836,0.0,0.0,45,47,36,0,0
1033,0,1325.7066650390625,211.4066619873047,355.2733459472656,0.0,0.0,289.875,247.8125,121.5981216430664,0.0,0.0,0.5071789026260376,0.525063693523407,0.4449158310890198,0.0,0.0,87.9994888305664,99.38289642333984,31.839691162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026249999180436134,0.03671874850988388,0.011250000447034836,0.0,0.0,45,47,36,0,0
1034,0,1364.32666015625,136.60000610351562,231.7866668701172,0.0,0.0,289.875,246.625,121.5981216430664,0.0,0.0,0.5076302289962769,0.5250891447067261,0.4453830122947693,0.0,0.0,88.29794311523438,99.38289642333984,31.87030029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026249999180436134,0.03593749925494194,0.011250000447034836,0.0,0.0,45,47,36,0,0
1035,0,1233.11328125,89.12000274658203,186.32666015625,0.0,0.0,262.3125,245.4375,121.5981216430664,0.0,0.0,0.5080379843711853,0.5249468684196472,0.4458494186401367,0.0,0.0,88.56761169433594,99.38289642333984,31.88827896118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02437499910593033,0.03515625,0.011250000447034836,0.0,0.0,45,47,36,0,0
1036,0,1234.973388671875,39.8466682434082,167.81333923339844,0.0,0.0,262.3125,245.4375,121.5981216430664,0.0,0.0,0.5084450244903564,0.5246286392211914,0.4463150203227997,0.0,0.0,88.8377914428711,99.38289642333984,31.9011173248291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02437499910593033,0.03515625,0.011250000447034836,0.0,0.0,45,47,36,0,0
1037,0,1086.3333740234375,73.086669921875,138.26666259765625,0.0,0.0,262.3125,235.9375,121.5981216430664,0.0,0.0,0.5088513493537903,0.5244475603103638,0.44677984714508057,0.0,0.0,89.06668853759766,99.38289642333984,31.90574836730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02437499910593033,0.02890625037252903,0.011250000447034836,0.0,0.0,45,47,36,0,0
1038,0,976.1466674804688,10.34666633605957,118.44000244140625,0.0,0.0,235.9375,233.5625,121.5981216430664,0.0,0.0,0.50921630859375,0.5240471959114075,0.44722211360931396,0.0,0.0,89.27230072021484,99.38289642333984,31.90574836730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.02734375,0.011250000447034836,0.0,0.0,45,47,36,0,0
1039,0,943.1466674804688,0.0,171.66000366210938,0.0,0.0,263.5,231.1875,121.5981216430664,0.0,0.0,0.5096232295036316,0.5236150622367859,0.4476853907108307,0.0,0.0,89.46109771728516,99.38289642333984,31.919652938842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.02578124962747097,0.011250000447034836,0.0,0.0,45,47,36,0,0
1040,0,919.913330078125,42.746665954589844,293.64666748046875,0.0,0.0,258.75,234.75,121.5981216430664,0.0,0.0,0.5100221633911133,0.5233293771743774,0.4481479227542877,0.0,0.0,89.6447525024414,99.38289642333984,31.967445373535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02250000089406967,0.02812499925494194,0.011250000447034836,0.0,0.0,45,46,37,0,0
1041,0,791.6666870117188,410.55999755859375,352.2266540527344,0.0,0.0,230.0,234.75,121.5981216430664,0.0,0.0,0.5103762149810791,0.5237278342247009,0.4486096501350403,0.0,0.0,89.80076599121094,99.43173217773438,32.03150939941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,0.02812499925494194,0.011250000447034836,0.0,0.0,45,46,37,0,0
1042,0,565.1666870117188,841.8333129882812,275.1400146484375,0.0,0.0,227.625,231.1875,121.5981216430664,0.0,0.0,0.5107260942459106,0.5241195559501648,0.44907063245773315,0.0,0.0,89.89453125,99.60135650634766,32.07415771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875000074505806,0.02578124962747097,0.011250000447034836,0.0,0.0,45,46,37,0,0
1043,0,446.413330078125,1056.8199462890625,160.74667358398438,0.0,0.0,227.625,231.1875,121.5981216430664,0.0,0.0,0.511075496673584,0.5245106816291809,0.44953081011772156,0.0,0.0,89.95530700683594,99.83070373535156,32.08503341674805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875000074505806,0.02578124962747097,0.011250000447034836,0.0,0.0,45,46,37,0,0
1044,0,291.9800109863281,1173.260009765625,194.82666015625,0.0,0.0,227.625,231.1875,121.5981216430664,0.0,0.0,0.5114244222640991,0.5249011516571045,0.44999024271965027,0.0,0.0,89.97318267822266,100.09239196777344,32.10537338256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875000074505806,0.02578124962747097,0.011250000447034836,0.0,0.0,45,46,37,0,0
1045,0,524.6333618164062,1155.9466552734375,387.8933410644531,0.0,0.0,198.875,231.1875,121.5981216430664,0.0,0.0,0.511728823184967,0.5252909660339355,0.4504489004611969,0.0,0.0,90.06366729736328,100.3492660522461,32.179344177246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016249999403953552,0.02578124962747097,0.011250000447034836,0.0,0.0,45,46,37,0,0
1046,0,388.6600036621094,803.2999877929688,533.9400024414062,0.0,0.0,198.875,231.1875,121.5981216430664,0.0,0.0,0.5120328664779663,0.5256801843643188,0.45090681314468384,0.0,0.0,90.11638641357422,100.50818634033203,32.29388427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016249999403953552,0.02578124962747097,0.011250000447034836,0.0,0.0,45,46,37,0,0
1047,0,292.2266540527344,892.4666748046875,534.5933227539062,0.0,0.0,198.875,228.8125,121.5981216430664,0.0,0.0,0.5123365521430969,0.5260647535324097,0.4513639509677887,0.0,0.0,90.14231872558594,100.69253540039062,32.408607482910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016249999403953552,0.02421874925494194,0.011250000447034836,0.0,0.0,45,46,37,0,0
1048,0,245.82000732421875,883.5999755859375,649.5333251953125,0.0,0.0,198.875,226.4375,121.5981216430664,0.0,0.0,0.5126398205757141,0.526444673538208,0.4518203139305115,0.0,0.0,90.15535736083984,100.87507629394531,32.55525588989258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016249999403953552,0.02265625074505806,0.011250000447034836,0.0,0.0,45,46,37,0,0
1049,0,235.92666625976562,905.17333984375,392.5666809082031,0.0,0.0,198.875,226.4375,121.5981216430664,0.0,0.0,0.5129427313804626,0.5268240571022034,0.45227593183517456,0.0,0.0,90.1656494140625,101.06361389160156,32.630523681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016249999403953552,0.02265625074505806,0.011250000447034836,0.0,0.0,45,46,37,0,0
1050,0,240.02667236328125,1066.126708984375,183.14666748046875,0.0,0.0,192.9375,226.4375,121.5981216430664,0.0,0.0,0.5132362842559814,0.5272027850151062,0.45273080468177795,0.0,0.0,90.1787338256836,101.29686737060547,32.647621154785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124999590218067,0.02265625074505806,0.011250000447034836,0.0,0.0,45,46,37,0,0
1051,0,177.4933319091797,1065.8399658203125,123.90666961669922,0.0,0.0,192.9375,226.4375,121.5981216430664,0.0,0.0,0.5134811997413635,0.5275809168815613,0.45318490266799927,0.0,0.0,90.1787338256836,101.530029296875,32.64826202392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124999590218067,0.02265625074505806,0.011250000447034836,0.0,0.0,45,46,37,0,0
1052,0,90.31999969482422,1061.7266845703125,135.5399932861328,0.0,0.0,192.9375,226.4375,121.5981216430664,0.0,0.0,0.5134539008140564,0.5279584527015686,0.4536382555961609,0.0,0.0,90.1787338256836,101.76205444335938,32.65213394165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124999590218067,0.02265625074505806,0.011250000447034836,0.0,0.0,45,46,37,0,0
1053,0,108.97333526611328,872.0133056640625,154.02000427246094,0.0,0.0,192.9375,230.0,121.5981216430664,0.0,0.0,0.5134848356246948,0.5283412933349609,0.4540908634662628,0.0,0.0,90.1787338256836,101.94039154052734,32.66114044189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124999590218067,0.02500000037252903,0.011250000447034836,0.0,0.0,45,46,37,0,0
1054,0,181.46665954589844,752.5399780273438,115.36666870117188,0.0,0.0,192.9375,234.75,121.5981216430664,0.0,0.0,0.5137415528297424,0.5287314653396606,0.454500287771225,0.0,0.0,90.1787338256836,102.08422088623047,32.66114044189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124999590218067,0.02812499925494194,0.011250000447034836,0.0,0.0,45,46,37,0,0
