step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
42,0,1666.760009765625,719.9533081054688,442.239990234375,0.0,0.0,288.6875,222.875,261.5552978515625,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.356258392333984,13.246713638305664,3.140322208404541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.06812500208616257,0.0,0.0,0,0,128,0,0
43,0,1811.219970703125,564.7999877929688,375.14666748046875,0.0,0.0,283.9375,222.875,262.8218688964844,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.78050422668457,13.341692924499512,3.1715235710144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.02031249925494194,0.06875000149011612,0.0,0.0,0,0,128,0,0
44,0,1736.8399658203125,653.4000244140625,507.3933410644531,0.0,0.0,283.9375,222.875,266.6215515136719,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.1840877532959,13.461283683776855,3.2384047508239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.02031249925494194,0.07062499970197678,0.0,0.0,0,0,128,0,0
45,0,1504.6533203125,826.586669921875,508.8800048828125,0.0,0.0,283.9375,222.875,266.6215515136719,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.523174285888672,13.62898063659668,3.3056986331939697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.02031249925494194,0.07062499970197678,0.0,0.0,0,0,128,0,0
46,0,1231.9866943359375,1103.546630859375,559.760009765625,0.0,0.0,283.9375,222.875,274.220947265625,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.786521911621094,13.873612403869629,3.3850150108337402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.02031249925494194,0.07437500357627869,0.0,0.0,0,0,128,0,0
47,0,921.7733154296875,1074.1600341796875,596.9199829101562,0.0,0.0,283.9375,196.5,276.7540588378906,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.963699340820312,14.117406845092773,3.473950147628784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.01875000074505806,0.07562500238418579,0.0,0.0,0,0,128,0,0
48,0,1249.5733642578125,944.0333251953125,637.2333374023438,0.0,0.0,283.9375,196.5,284.3534240722656,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.231931686401367,14.325054168701172,3.571972370147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.01875000074505806,0.0793749988079071,0.0,0.0,0,0,128,0,0
49,0,1128.8399658203125,1207.5533447265625,665.0133056640625,0.0,0.0,283.9375,196.5,286.8865661621094,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.466625213623047,14.605902671813965,3.6770074367523193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125000298023224,0.01875000074505806,0.08062499761581421,0.0,0.0,0,0,128,0,0
50,0,950.933349609375,1124.6600341796875,682.0333251953125,0.0,0.0,280.375,196.5,288.15313720703125,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.65289306640625,14.863724708557129,3.7864186763763428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08124999701976776,0.0,0.0,0,0,128,0,0
51,0,1331.739990234375,1206.06005859375,519.9733276367188,0.0,0.0,280.375,196.5,294.4859313964844,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.94493865966797,15.144158363342285,3.8490540981292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08437500149011612,0.0,0.0,0,0,128,0,0
