step,dc,dc_current_green_power_w,dc_current_power_w,dc_green_ratio,dc_cumulative_wasted_green_wh,dc_future_short_mean,dc_future_short_trend,dc_future_long_mean,dc_future_long_peak_timing,dc_queue_sizes,dc_utilizations,dc_available_pes,dc_ram_utilizations
756,3,0.0,96.89812469482422,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,179.0,0.46875
756,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
757,0,0.0,218.125,0.7896291017532349,169.84136962890625,0.017013637349009514,-0.0013025498483330011,0.32094764709472656,0.881118893623352,0.0,0.013749999925494194,432.0,0.75
757,1,0.0,225.25,0.7695730924606323,120.97362518310547,0.0059381513856351376,-0.0008415391785092652,0.27938273549079895,0.7622377872467041,0.0,0.02187499962747097,322.0,0.75
757,2,0.0,115.26531219482422,0.6961472630500793,32.477073669433594,0.0,0.0,0.30345621705055237,0.503496527671814,0.0,0.008124999701976776,243.0,0.4625000059604645
757,3,0.0,96.89812469482422,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,179.0,0.46875
757,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
758,0,0.0,218.125,0.7887309193611145,169.84136962890625,0.017013637349009514,-0.0013025498483330011,0.32094764709472656,0.881118893623352,0.0,0.013749999925494194,432.0,0.75
758,1,0.0,197.6875,0.7687444686889648,120.97362518310547,0.0059381513856351376,-0.0008415391785092652,0.27938273549079895,0.7622377872467041,0.0,0.01953125,322.0,0.75
758,2,0.0,89.29875183105469,0.6956588625907898,32.477073669433594,0.0,0.0,0.30345621705055237,0.503496527671814,0.0,0.007499999832361937,243.0,0.4625000059604645
758,3,0.0,93.09843444824219,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01171875,179.0,0.46875
758,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
759,0,0.0,218.125,0.7878347635269165,169.84136962890625,0.017013637349009514,-0.0013025498483330011,0.32094764709472656,0.881118893623352,0.0,0.013749999925494194,432.0,0.75
759,1,0.0,197.6875,0.7679176330566406,120.97362518310547,0.0059381513856351376,-0.0008415391785092652,0.27938273549079895,0.7622377872467041,0.0,0.01953125,322.0,0.75
759,2,0.0,86.765625,0.6951849460601807,32.477073669433594,0.0,0.0,0.30345621705055237,0.503496527671814,0.0,0.0062500000931322575,243.0,0.4625000059604645
759,3,0.0,90.56531524658203,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01015624962747097,179.0,0.46875
759,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
760,0,0.0,218.125,0.7869406342506409,169.84136962890625,0.017013637349009514,-0.0013025498483330011,0.32094764709472656,0.881118893623352,0.0,0.013749999925494194,432.0,0.75
760,1,0.0,197.6875,0.7670925855636597,120.97362518310547,0.0059381513856351376,-0.0008415391785092652,0.27938273549079895,0.7622377872467041,0.0,0.01953125,322.0,0.75
760,2,0.0,86.765625,0.6947116851806641,32.477073669433594,0.0,0.0,0.30345621705055237,0.503496527671814,0.0,0.0062500000931322575,245.0,0.4625000059604645
760,3,0.0,90.56531524658203,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01015624962747097,181.0,0.46875
760,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
761,0,0.0,218.125,0.7860484719276428,169.84136962890625,0.017013637349009514,-0.0013025498483330011,0.32094764709472656,0.881118893623352,0.0,0.013749999925494194,432.0,0.75
761,1,0.0,194.125,0.766284167766571,120.97362518310547,0.0059381513856351376,-0.0008415391785092652,0.27938273549079895,0.7622377872467041,0.0,0.01718750037252903,322.0,0.75
761,2,0.0,86.765625,0.69423907995224,32.477073669433594,0.0,0.0,0.30345621705055237,0.503496527671814,0.0,0.0062500000931322575,245.0,0.4625000059604645
761,3,0.0,89.29875183105469,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.00937500037252903,181.0,0.46875
761,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
762,0,0.0,218.125,0.7851583957672119,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.013749999925494194,432.0,0.75
762,1,0.0,191.75,0.7654872536659241,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
762,2,0.0,86.765625,0.6937671303749084,32.477073669433594,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
762,3,0.0,91.83187866210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,183.0,0.46875
762,4,0.0,83.875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02083333395421505,96.0,0.75
763,0,0.0,222.875,0.7842510342597961,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.016249999403953552,432.0,0.75
763,1,0.0,191.75,0.7646920084953308,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
763,2,113.4000015258789,86.765625,0.6939751505851746,32.484474182128906,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
763,3,0.0,91.83187866210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,183.0,0.46875
763,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
764,0,0.0,222.875,0.7833456993103027,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.016249999403953552,430.0,0.75
764,1,0.0,191.75,0.7638984322547913,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
764,2,213.8866729736328,86.765625,0.6941829323768616,32.51978302001953,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
764,3,0.0,91.83187866210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,183.0,0.46875
764,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
765,0,0.0,195.3125,0.7825540900230408,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.014375000260770321,430.0,0.75
765,1,0.0,191.75,0.7631065249443054,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
765,2,277.9466552734375,86.765625,0.6943904161453247,32.57289123535156,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
765,3,0.0,91.83187866210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,183.0,0.46875
765,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
766,0,0.0,170.125,0.7818658351898193,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.013749999925494194,430.0,0.75
766,1,31.80666732788086,191.75,0.7624880075454712,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
766,2,394.2133483886719,86.765625,0.694597601890564,32.65829086303711,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
766,3,0.0,91.83187866210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,183.0,0.46875
766,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
767,0,0.0,170.125,0.7811788320541382,169.84136962890625,0.015847012400627136,-0.0008438852382823825,0.345682293176651,0.8391608595848083,0.0,0.013749999925494194,430.0,0.75
767,1,72.77333068847656,191.75,0.7620918154716492,120.97362518310547,0.0077376109547913074,-0.0038696464616805315,0.2818295955657959,0.7202796936035156,0.0,0.015625,324.0,0.75
767,2,409.760009765625,86.765625,0.6948045492172241,32.74801254272461,0.015406490303575993,0.010188346728682518,0.3677886426448822,0.46853145956993103,0.0,0.0062500000931322575,245.0,0.4625000059604645
767,3,0.0,89.29875183105469,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.00937500037252903,183.0,0.46875
767,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
768,0,0.0,168.9375,0.7804977893829346,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.013124999590218067,430.0,0.75
768,1,120.15333557128906,191.75,0.7619518041610718,120.97362518310547,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.015625,324.0,0.75
768,2,379.086669921875,86.765625,0.6950111389160156,32.8292121887207,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.0062500000931322575,245.0,0.4625000059604645
768,3,0.0,89.29875183105469,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.00937500037252903,183.0,0.46875
768,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
769,0,0.0,168.9375,0.7798179388046265,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.013124999590218067,430.0,0.75
769,1,215.43333435058594,190.5625,0.7621960043907166,120.98052978515625,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.014843749813735485,324.0,0.75
769,2,284.0400085449219,112.73218536376953,0.6952792406082153,32.87679672241211,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.006874999962747097,245.0,0.4625000059604645
769,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
769,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,99.0,0.75
770,0,0.0,168.9375,0.7791392803192139,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.013124999590218067,430.0,0.75
770,1,201.0933380126953,163.0,0.7624045610427856,120.9911117553711,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.012500000186264515,324.0,0.75
770,2,297.0333251953125,108.93250274658203,0.695537805557251,32.929046630859375,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.004999999888241291,245.0,0.4625000059604645
770,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
770,4,0.0,87.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02708333358168602,96.0,0.75
771,0,0.0,168.9375,0.7784618139266968,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.013124999590218067,430.0,0.75
771,1,175.03334045410156,163.0,0.7626127004623413,120.99446105957031,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.012500000186264515,324.0,0.75
771,2,365.3999938964844,108.93250274658203,0.6957959532737732,33.00028991699219,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.004999999888241291,245.0,0.4625000059604645
771,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
771,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,96.0,0.75
772,0,0.0,168.9375,0.7777854800224304,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.013124999590218067,430.0,0.75
772,1,171.25999450683594,163.0,0.7628204822540283,120.99674987792969,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.012500000186264515,324.0,0.75
772,2,298.55999755859375,108.93250274658203,0.696053683757782,33.05296325683594,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.004999999888241291,245.0,0.4625000059604645
772,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
772,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,98.0,0.75
773,0,0.0,142.5625,0.7772156596183777,169.84136962890625,0.013047527521848679,-0.001408195705153048,0.36994603276252747,0.7972028255462646,0.0,0.011874999850988388,430.0,0.75
773,1,115.4000015258789,163.0,0.7627725005149841,120.99674987792969,0.006931430660188198,-0.0006585474475286901,0.29877448081970215,0.6713286638259888,0.0,0.012500000186264515,324.0,0.75
773,2,374.7933349609375,108.93250274658203,0.6963109374046326,33.12681579589844,0.06655199080705643,0.04408755525946617,0.36318203806877136,1.0,0.0,0.004999999888241291,245.0,0.4625000059604645
773,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
773,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,98.0,0.75
774,0,0.0,142.5625,0.7766467332839966,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.011874999850988388,430.0,0.75
774,1,54.060001373291016,163.0,0.7623957991600037,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
774,2,429.82000732421875,108.93250274658203,0.6965677738189697,33.21595001220703,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.004999999888241291,245.0,0.4625000059604645
774,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
774,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,98.0,0.75
775,0,0.0,139.0,0.7760927677154541,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.009999999776482582,430.0,0.75
775,1,0.8933333158493042,163.0,0.7617350220680237,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
775,2,379.1333312988281,81.69937133789062,0.6967601180076599,33.29856872558594,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.0037499999161809683,245.0,0.4625000059604645
775,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
775,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,98.0,0.75
776,0,0.0,139.0,0.7755395770072937,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.009999999776482582,430.0,0.75
776,1,0.0,163.0,0.7610705494880676,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
776,2,356.2466735839844,81.69937133789062,0.696952223777771,33.37483215332031,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.0037499999161809683,245.0,0.4625000059604645
776,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
776,4,0.0,85.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02291666716337204,98.0,0.75
777,0,0.0,139.0,0.7749872207641602,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.009999999776482582,430.0,0.75
777,1,0.0,163.0,0.7604072690010071,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
777,2,316.1066589355469,81.69937133789062,0.6971440315246582,33.439945220947266,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.0037499999161809683,245.0,0.4625000059604645
777,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
777,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,98.0,0.75
778,0,0.0,139.0,0.7744356393814087,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.009999999776482582,430.0,0.75
778,1,0.0,163.0,0.7597451210021973,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
778,2,271.6533203125,81.69937133789062,0.6973356604576111,33.49271011352539,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.0037499999161809683,245.0,0.4625000059604645
778,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
778,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
779,0,0.0,139.0,0.7738848328590393,169.84136962890625,0.010383998975157738,-0.0034159908536821604,0.40178513526916504,0.748251736164093,0.0,0.009999999776482582,430.0,0.75
779,1,0.0,163.0,0.759084165096283,120.99674987792969,0.013569025322794914,0.008535872213542461,0.299689918756485,0.6363636255264282,0.0,0.012500000186264515,324.0,0.75
779,2,332.3999938964844,51.93312454223633,0.6974573135375977,33.57061767578125,0.1117410659790039,0.08588709682226181,0.28633204102516174,0.9720279574394226,0.0,0.0012499999720603228,245.0,0.4625000059604645
779,3,0.0,86.765625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0078125,183.0,0.46875
779,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
780,0,0.0,139.0,0.773334801197052,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
780,1,0.0,135.4375,0.7585358619689941,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.01015624962747097,324.0,0.75
780,2,394.6933288574219,51.93312454223633,0.6975789070129395,33.665828704833984,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
780,3,0.0,84.23249816894531,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,183.0,0.46875
780,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
781,0,0.0,139.0,0.7727855443954468,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
781,1,0.0,135.4375,0.7579882740974426,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.01015624962747097,326.0,0.75
781,2,416.4266662597656,51.93312454223633,0.6977003812789917,33.7670783996582,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
781,3,0.0,84.23249816894531,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,183.0,0.46875
781,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
782,0,0.0,139.0,0.7722371220588684,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
782,1,0.0,135.4375,0.757441520690918,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.01015624962747097,326.0,0.75
782,2,325.3800048828125,51.93312454223633,0.6978217363357544,33.84303665161133,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
782,3,0.0,84.23249816894531,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,183.0,0.46875
782,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
783,0,30.093334197998047,139.0,0.7718429565429688,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
783,1,0.0,133.0625,0.7569051384925842,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.008593750186264515,326.0,0.75
783,2,346.8133239746094,51.93312454223633,0.6979430317878723,33.92494583129883,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
783,3,0.0,84.23249816894531,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,183.0,0.46875
783,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,101.0,0.75
784,0,50.926666259765625,139.0,0.7715556025505066,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
784,1,0.0,133.0625,0.7563695311546326,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.008593750186264515,326.0,0.75
784,2,344.4866638183594,51.93312454223633,0.6980642080307007,34.00621032714844,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
784,3,0.0,84.23249816894531,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,183.0,0.46875
784,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
785,0,0.0,139.0,0.7710092067718506,169.84136962890625,0.010246959514915943,-0.006149468012154102,0.4092651307582855,0.7132866978645325,0.0,0.009999999776482582,430.0,0.75
785,1,0.0,133.0625,0.7558346390724182,120.99674987792969,0.06270920485258102,-0.005277606192976236,0.31713834404945374,0.6993007063865662,0.0,0.008593750186264515,326.0,0.75
785,2,314.79998779296875,51.93312454223633,0.6981853246688843,34.07923126220703,0.40242448449134827,-0.028589988127350807,0.4000004827976227,0.9300699234008789,0.0,0.0012499999720603228,245.0,0.4625000059604645
785,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,183.0,0.46875
785,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
786,0,260.23333740234375,139.0,0.7711712121963501,169.8750457763672,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.009999999776482582,430.0,0.75
786,1,0.0,133.0625,0.7553005218505859,120.99674987792969,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.008593750186264515,326.0,0.75
786,2,309.6000061035156,51.93312454223633,0.6983063220977783,34.15080261230469,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
786,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
786,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
787,0,228.9199981689453,139.0,0.7713330984115601,169.90000915527344,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.009999999776482582,430.0,0.75
787,1,0.0,105.5,0.7548775672912598,120.99674987792969,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.0062500000931322575,326.0,0.75
787,2,288.2733459472656,51.93312454223633,0.6984272003173828,34.216453552246094,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
787,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
787,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
788,0,267.4466552734375,82.6875,0.7714292407035828,169.9513397216797,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.005625000223517418,430.0,0.75
788,1,0.0,79.125,0.754560649394989,120.99674987792969,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.004687500186264515,326.0,0.75
788,2,251.586669921875,51.93312454223633,0.6985480189323425,34.271915435791016,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
788,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
788,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
789,0,263.739990234375,82.6875,0.7715253233909607,170.0016326904297,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.005625000223517418,430.0,0.75
789,1,0.0,79.125,0.7542440295219421,120.99674987792969,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.004687500186264515,326.0,0.75
789,2,298.8599853515625,51.93312454223633,0.6986687183380127,34.34050369262695,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
789,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
789,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
790,0,217.02000427246094,82.6875,0.7716212868690491,170.0389404296875,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.005625000223517418,430.0,0.75
790,1,134.10000610351562,79.125,0.7543470859527588,121.01202392578125,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.004687500186264515,326.0,0.75
790,2,362.64666748046875,51.93312454223633,0.6987892985343933,34.426815032958984,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
790,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
790,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
791,0,205.4600067138672,82.6875,0.7717172503471375,170.0730438232422,0.010713296942412853,-0.00026921098469756544,0.42340707778930664,0.6713286638259888,0.0,0.005625000223517418,430.0,0.75
791,1,181.4600067138672,79.125,0.7544500827789307,121.04045104980469,0.012323196977376938,-0.014283610507845879,0.3358868658542633,0.5524475574493408,0.0,0.004687500186264515,326.0,0.75
791,2,335.35333251953125,51.93312454223633,0.6989098191261292,34.50554275512695,0.4450839161872864,-0.022397659718990326,0.39029866456985474,0.8881118893623352,0.0,0.0012499999720603228,245.0,0.4625000059604645
791,3,0.0,82.96593475341797,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,184.0,0.46875
791,4,0.0,55.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,104.0,0.75
792,0,83.42666625976562,82.6875,0.7718130350112915,170.07325744628906,0.02132738195359707,0.013281706720590591,0.43646299839019775,0.7342657446861267,0.0,0.005625000223517418,430.0,0.75
