candidate_carbon_regret,candidate_cover_mae,candidate_cover_mae_empty_grid,episode,running_max_carbon,step,timestep_hours
0.0,0.0,0.0,1,0.001,447,0.0002777777777777778
0.0,0.0,0.0,1,0.001,448,0.0002777777777777778
0.0,0.0,0.0,1,0.001,449,0.0002777777777777778
0.0,0.0,0.0,1,0.001,450,0.0002777777777777778
0.0,0.0,0.0,1,0.001,451,0.0002777777777777778
0.0,0.0,0.0,1,0.001,452,0.0002777777777777778
0.0,0.0,0.0,1,0.001,453,0.0002777777777777778
0.0,0.0,0.0,1,0.001,454,0.0002777777777777778
0.0,0.0,0.0,1,0.001,455,0.0002777777777777778
0.0,0.0,0.0,1,0.001,456,0.0002777777777777778
0.00016955996232604983,0.19127973788221117,0.11835029360274193,1,0.001,457,0.0002777777777777778
0.0,0.0,0.0,1,0.001,458,0.0002777777777777778
0.0,0.0,0.0,1,0.001,459,0.0002777777777777778
0.0,0.0,0.0,1,0.001,460,0.0002777777777777778
0.0,0.0,0.0,1,0.001,461,0.0002777777777777778
0.0,0.0,0.0,1,0.001,462,0.0002777777777777778
0.0,0.0,0.0,1,0.001,463,0.0002777777777777778
0.0,0.0,0.0,1,0.001,464,0.0002777777777777778
0.0,0.0,0.0,1,0.001,465,0.0002777777777777778
0.0,0.0,0.0,1,0.001,466,0.0002777777777777778
0.0,0.0,0.0,1,0.001,467,0.0002777777777777778
0.0,0.0,0.0,1,0.001,468,0.0002777777777777778
0.0,0.0,0.0,1,0.001,469,0.0002777777777777778
0.0,0.0,0.0,1,0.001,470,0.0002777777777777778
0.0,0.0,0.0,1,0.001,471,0.0002777777777777778
0.0,0.0,0.0,1,0.001,472,0.0002777777777777778
0.0002474976378504436,0.1646102095993472,0.09698088924649735,1,0.001,473,0.0002777777777777778
0.0,0.0,0.0,1,0.001,474,0.0002777777777777778
0.0,0.0,0.0,1,0.001,475,0.0002777777777777778
0.0,0.0,0.0,1,0.001,476,0.0002777777777777778
0.0,0.0,0.0,1,0.001,477,0.0002777777777777778
0.0,0.0,0.0,1,0.001,478,0.0002777777777777778
0.0,0.0,0.0,1,0.001,479,0.0002777777777777778
0.0,0.0,0.0,1,0.001,480,0.0002777777777777778
0.0,0.0,0.0,1,0.001,481,0.0002777777777777778
0.0,0.0,0.0,1,0.001,482,0.0002777777777777778
0.0,0.0,0.0,1,0.001,483,0.0002777777777777778
0.0,0.0,0.0,1,0.001,484,0.0002777777777777778
0.0,0.0,0.0,1,0.001,485,0.0002777777777777778
0.00025740244685363775,0.1333897444563852,0.07350772988628333,1,0.001,486,0.0002777777777777778
0.0,0.0,0.0,1,0.001,487,0.0002777777777777778
0.0,0.0,0.0,1,0.001,488,0.0002777777777777778
0.0,0.0,0.0,1,0.001,489,0.0002777777777777778
0.0,0.0,0.0,1,0.001,490,0.0002777777777777778
0.0,0.0,0.0,1,0.001,491,0.0002777777777777778
0.0,0.0,0.0,1,0.001,492,0.0002777777777777778
0.0,0.0,0.0,1,0.001,493,0.0002777777777777778
0.0,0.0,0.0,1,0.001,494,0.0002777777777777778
0.0,0.0,0.0,1,0.001,495,0.0002777777777777778
0.0,0.0,0.0,1,0.001,496,0.0002777777777777778
0.0,0.0,0.0,1,0.001,497,0.0002777777777777778
0.0,0.0,0.0,1,0.001,498,0.0002777777777777778
0.0,0.0,0.0,1,0.001,499,0.0002777777777777778
0.0,0.0,0.0,1,0.001,500,0.0002777777777777778
0.0,0.0,0.0,1,0.001,501,0.0002777777777777778
0.0,0.0,0.0,1,0.001,502,0.0002777777777777778
0.0,0.0,0.0,1,0.001,503,0.0002777777777777778
0.0001849051397094727,0.14323881217081783,0.03871695726690158,1,0.001,504,0.0002777777777777778
0.0,0.0,0.0,1,0.001,505,0.0002777777777777778
0.0,0.0,0.0,1,0.001,506,0.0002777777777777778
0.0,0.0,0.0,1,0.001,507,0.0002777777777777778
0.0,0.0,0.0,1,0.001,508,0.0002777777777777778
0.0,0.0,0.0,1,0.001,509,0.0002777777777777778
0.0,0.0,0.0,1,0.001,510,0.0002777777777777778
0.0,0.0,0.0,1,0.001,511,0.0002777777777777778
0.0,0.0,0.0,1,0.001,512,0.0002777777777777778
0.0,0.0,0.0,1,0.001,513,0.0002777777777777778
0.0,0.0,0.0,1,0.001,514,0.0002777777777777778
0.0,0.0,0.0,1,0.001,515,0.0002777777777777778
0.0,0.0,0.0,1,0.001,516,0.0002777777777777778
0.0,0.0,0.0,1,0.001,517,0.0002777777777777778
0.0,0.0,0.0,1,0.001,518,0.0002777777777777778
0.0,0.0,0.0,1,0.001,519,0.0002777777777777778
0.00012006407209777832,0.11863443993136917,0.016024352295297972,1,0.001,520,0.0002777777777777778
0.0,0.0,0.0,1,0.001,521,0.0002777777777777778
0.0,0.0,0.0,1,0.001,522,0.0002777777777777778
0.0,0.0,0.0,1,0.001,523,0.0002777777777777778
0.0,0.0,0.0,1,0.001,524,0.0002777777777777778
0.0,0.0,0.0,1,0.001,525,0.0002777777777777778
0.0,0.0,0.0,1,0.001,526,0.0002777777777777778
9.159370409138997e-05,0.10305561086451503,0.00997742061883631,1,0.001,527,0.0002777777777777778
0.0,0.0,0.0,1,0.001,528,0.0002777777777777778
0.0,0.0,0.0,1,0.001,529,0.0002777777777777778
0.0,0.0,0.0,1,0.001,530,0.0002777777777777778
0.0,0.0,0.0,1,0.001,531,0.0002777777777777778
0.0,0.0,0.0,1,0.001,532,0.0002777777777777778
0.0,0.0,0.0,1,0.001,533,0.0002777777777777778
0.0,0.0,0.0,1,0.001,534,0.0002777777777777778
0.0,0.0,0.0,1,0.001,535,0.0002777777777777778
0.0,0.0,0.0,1,0.001,536,0.0002777777777777778
0.0,0.0,0.0,1,0.001,537,0.0002777777777777778
0.0,0.0,0.0,1,0.001,538,0.0002777777777777778
0.0,0.0,0.0,1,0.001,539,0.0002777777777777778
0.0,0.0,0.0,1,0.001,540,0.0002777777777777778
0.0,0.0,0.0,1,0.001,541,0.0002777777777777778
0.0,0.0,0.0,1,0.001,542,0.0002777777777777778
0.0,0.0,0.0,1,0.001,543,0.0002777777777777778
0.0,0.0,0.0,1,0.001,544,0.0002777777777777778
0.0,0.0,0.0,1,0.001,545,0.0002777777777777778
0.0,0.0,0.0,1,0.001,546,0.0002777777777777778
0.0,0.0,0.0,1,0.001,547,0.0002777777777777778
0.0,0.0,0.0,1,0.001,548,0.0002777777777777778
6.885543438212077e-05,0.05372311859063699,0.01136448450491462,1,0.001,549,0.0002777777777777778
0.0,0.0,0.0,1,0.001,550,0.0002777777777777778
0.0,0.0,0.0,1,0.001,551,0.0002777777777777778
0.0,0.0,0.0,1,0.001,552,0.0002777777777777778
0.0,0.0,0.0,1,0.001,553,0.0002777777777777778
0.0,0.0,0.0,1,0.001,554,0.0002777777777777778
0.0,0.0,0.0,1,0.001,555,0.0002777777777777778
0.0,0.0,0.0,1,0.001,556,0.0002777777777777778
0.0,0.0,0.0,1,0.001,557,0.0002777777777777778
0.0,0.0,0.0,1,0.001,558,0.0002777777777777778
0.0,0.0,0.0,1,0.001,559,0.0002777777777777778
0.0,0.0,0.0,1,0.001,560,0.0002777777777777778
0.0,0.0,0.0,1,0.001,561,0.0002777777777777778
0.0,0.0,0.0,1,0.001,562,0.0002777777777777778
0.0,0.0,0.0,1,0.001,563,0.0002777777777777778
0.0,0.0,0.0,1,0.001,564,0.0002777777777777778
0.0,0.0,0.0,1,0.001,565,0.0002777777777777778
0.0,0.0,0.0,1,0.001,566,0.0002777777777777778
0.0,0.0,0.0,1,0.001,567,0.0002777777777777778
0.0,0.0,0.0,1,0.001,568,0.0002777777777777778
0.0,0.0,0.0,1,0.001,569,0.0002777777777777778
0.0,0.0,0.0,1,0.001,570,0.0002777777777777778
0.0,0.0,0.0,1,0.001,571,0.0002777777777777778
0.0,0.0,0.0,1,0.001,572,0.0002777777777777778
0.0,0.0,0.0,1,0.001,573,0.0002777777777777778
0.0,0.0,0.0,1,0.001,574,0.0002777777777777778
0.0,0.0,0.0,1,0.001,575,0.0002777777777777778
0.0,0.0,0.0,1,0.001,576,0.0002777777777777778
0.0,0.0,0.0,1,0.001,577,0.0002777777777777778
0.0,0.0,0.0,1,0.001,578,0.0002777777777777778
0.0,0.0,0.0,1,0.001,579,0.0002777777777777778
0.0,0.0,0.0,1,0.001,580,0.0002777777777777778
0.0,0.0,0.0,1,0.001,581,0.0002777777777777778
0.0,0.0,0.0,1,0.001,582,0.0002777777777777778
0.0,0.0,0.0,1,0.001,583,0.0002777777777777778
0.0,0.0,0.0,1,0.001,584,0.0002777777777777778
0.0,0.0,0.0,1,0.001,585,0.0002777777777777778
0.0,0.0,0.0,1,0.001,586,0.0002777777777777778
0.0,0.0,0.0,1,0.001,587,0.0002777777777777778
0.0,0.0,0.0,1,0.001,588,0.0002777777777777778
0.0,0.0,0.0,1,0.001,589,0.0002777777777777778
0.0,0.0,0.0,1,0.001,590,0.0002777777777777778
0.0,0.0,0.0,1,0.001,591,0.0002777777777777778
0.0,0.0,0.0,1,0.001,592,0.0002777777777777778
0.0,0.0,0.0,1,0.001,593,0.0002777777777777778
0.0,0.0,0.0,1,0.001,594,0.0002777777777777778
0.0,0.0,0.0,1,0.001,595,0.0002777777777777778
0.0,0.0,0.0,1,0.001,596,0.0002777777777777778
0.0,0.0,0.0,1,0.001,597,0.0002777777777777778
0.0,0.0,0.0,1,0.001,598,0.0002777777777777778
0.0,0.0,0.0,1,0.001,599,0.0002777777777777778
0.0,0.0,0.0,1,0.001,600,0.0002777777777777778
0.0,0.0,0.0,1,0.001,601,0.0002777777777777778
0.0,0.0,0.0,1,0.001,602,0.0002777777777777778
0.0,0.0,0.0,1,0.001,603,0.0002777777777777778
0.0,0.0,0.0,1,0.001,604,0.0002777777777777778
0.0,0.0,0.0,1,0.001,605,0.0002777777777777778
0.0,0.0,0.0,1,0.001,606,0.0002777777777777778
0.0,0.0,0.0,1,0.001,607,0.0002777777777777778
0.0,0.0,0.0,1,0.001,608,0.0002777777777777778
0.0,0.0,0.0,1,0.001,609,0.0002777777777777778
0.0,0.0,0.0,1,0.001,610,0.0002777777777777778
0.0,0.0,0.0,1,0.001,611,0.0002777777777777778
0.0,0.0,0.0,1,0.001,612,0.0002777777777777778
0.0,0.0,0.0,1,0.001,613,0.0002777777777777778
0.0,0.0,0.0,1,0.001,614,0.0002777777777777778
0.0,0.0,0.0,1,0.001,615,0.0002777777777777778
0.0,0.0,0.0,1,0.001,616,0.0002777777777777778
0.0,0.0,0.0,1,0.001,617,0.0002777777777777778
0.0,0.0,0.0,1,0.001,618,0.0002777777777777778
0.0,0.0,0.0,1,0.001,619,0.0002777777777777778
0.0,0.0,0.0,1,0.001,620,0.0002777777777777778
0.0,0.0,0.0,1,0.001,621,0.0002777777777777778
0.0,0.0,0.0,1,0.001,622,0.0002777777777777778
0.0,0.0,0.0,1,0.001,623,0.0002777777777777778
0.0,0.0,0.0,1,0.001,624,0.0002777777777777778
0.0,0.0,0.0,1,0.001,625,0.0002777777777777778
0.0,0.0,0.0,1,0.001,626,0.0002777777777777778
0.0,0.0,0.0,1,0.001,627,0.0002777777777777778
0.0,0.0,0.0,1,0.001,628,0.0002777777777777778
0.0,0.0,0.0,1,0.001,629,0.0002777777777777778
0.0,0.0,0.0,1,0.001,630,0.0002777777777777778
0.0,0.0,0.0,1,0.001,631,0.0002777777777777778
0.0,0.0,0.0,1,0.001,632,0.0002777777777777778
0.0,0.0,0.0,1,0.001,633,0.0002777777777777778
0.0,0.0,0.0,1,0.001,634,0.0002777777777777778
0.0,0.0,0.0,1,0.001,635,0.0002777777777777778
0.0,0.0,0.0,1,0.001,636,0.0002777777777777778
0.0,0.0,0.0,1,0.001,637,0.0002777777777777778
0.0,0.0,0.0,1,0.001,638,0.0002777777777777778
0.0,0.0,0.0,1,0.001,639,0.0002777777777777778
0.0,0.0,0.0,1,0.001,640,0.0002777777777777778
0.0,0.0,0.0,1,0.001,641,0.0002777777777777778
0.0,0.0,0.0,1,0.001,642,0.0002777777777777778
