step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,pred_pes_dc0,pred_pes_dc1,pred_pes_dc2,pred_pes_dc3,pred_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
39,128,0.0,0.0,37.79999923706055,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.012514769099652767,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.06922407448291779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
40,128,0.0,0.0,30.959999084472656,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.012255103327333927,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.07782407104969025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
41,128,0.0,0.0,8.126667022705078,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.012005993165075779,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
42,128,0.0,0.0,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.011800610460340977,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
43,128,0.0,0.0,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.011602137237787247,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
44,128,0.0,21.086666107177734,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.011410229839384556,0.0,0.0,0.0,0.0,0.07557615637779236,0.005857407581061125,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
45,128,0.0,0.1133333370089531,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.011224566958844662,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
46,128,0.0,0.0,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.011044849641621113,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
47,128,0.0,0.0,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.010870796628296375,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
48,128,0.0,0.0,0.0,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.010702144354581833,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.08008147776126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
